bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,age_on_sale,renovated,high_value
4,2.0,1510,3500,1.5,0,0,5,7,1510,0,98103,791500,103,0,1
3,1.75,1420,8250,1.0,0,0,3,7,1420,0,98133,265000,60,0,0
3,1.75,1740,11547,1.0,0,0,3,7,1740,0,98178,245000,61,0,0
4,1.75,2560,43995,2.0,0,0,4,7,2560,0,98052,485000,53,0,0
4,3.5,3040,8414,2.0,0,0,3,9,2420,620,98059,684000,4,0,1
3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,98125,425000,57,0,0
4,1.75,1275,20000,1.0,0,0,4,6,1275,0,98070,309600,23,0,0
4,2.5,2580,5823,2.0,0,0,3,8,2580,0,98065,552250,12,0,0
4,1.0,1000,7134,1.0,0,0,3,6,1000,0,98178,165000,71,0,0
4,1.0,1000,7134,1.0,0,0,3,6,1000,0,98178,239900,71,0,0
2,1.0,1070,32633,1.0,0,0,4,6,1070,0,98059,320000,84,0,0
3,2.0,1390,13464,1.0,0,0,4,7,1390,0,98030,206600,27,0,0
4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,98155,387000,42,0,0
1,0.75,560,12120,1.0,0,0,3,4,560,0,98014,299000,47,0,0
4,2.75,2270,10460,2.0,0,0,3,9,2270,0,98040,855000,49,0,1
3,1.0,1900,14400,1.0,0,0,4,7,1300,600,98166,315000,61,0,0
2,1.0,990,3120,1.0,0,2,5,7,790,200,98103,437500,107,0,0
4,1.5,1550,19800,1.0,0,0,4,7,1050,500,98001,252000,46,0,0
4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,98118,375000,59,0,0
4,2.5,1910,4862,2.0,0,0,3,7,1910,0,98038,300000,9,0,0
4,1.0,1750,9600,1.5,0,0,4,7,1750,0,98006,420000,60,0,0
3,1.0,1330,77972,1.0,0,0,3,7,1330,0,98033,900000,86,1,1
3,2.5,2440,5750,2.0,0,2,3,9,1980,460,98116,679900,14,0,1
3,2.5,1640,29970,2.0,0,0,3,7,1640,0,98053,463000,22,0,0
5,2.5,2760,11340,2.0,0,0,4,9,2760,0,98059,380000,36,0,0
4,2.5,1820,7912,2.0,0,0,3,7,1820,0,98038,329500,20,0,0
3,2.5,2110,5608,1.0,0,0,3,8,1340,770,98033,604950,1,0,0
5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,98006,795000,48,0,1
3,2.0,1840,40438,2.0,0,0,3,7,1840,0,98045,465000,21,0,0
4,2.5,2990,10400,2.0,0,0,3,9,2990,0,98166,673000,13,0,1
4,2.5,3520,15420,2.0,0,0,3,10,3520,0,98074,810000,23,0,1
4,2.75,2440,69415,1.0,0,0,4,8,1910,530,98075,785000,26,0,1
4,3.0,2090,7500,1.0,0,0,3,7,1370,720,98056,338000,28,0,0
3,2.25,1430,7222,2.0,0,0,3,7,1430,0,98056,280000,21,0,0
4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,98133,315000,60,0,0
4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,98133,530000,61,0,0
5,3.0,3450,9914,2.0,0,0,3,9,3450,0,98023,380000,10,0,0
3,2.25,1450,7562,2.0,0,0,3,7,1450,0,98056,297000,20,0,0
4,2.5,3230,7331,2.0,0,0,3,10,3230,0,98075,730000,10,0,1
3,1.75,1640,13500,1.0,0,0,3,7,1110,530,98125,450000,74,0,0
3,3.0,1590,7750,1.0,0,0,3,7,1060,530,98038,275000,17,0,0
4,2.0,2020,2849,2.0,0,0,3,7,2020,0,98115,595000,55,0,0
3,1.5,1300,3348,1.5,0,0,3,7,1300,0,98144,435000,111,1,0
2,1.5,1380,209959,1.0,0,0,1,6,1380,0,98011,270000,60,0,0
3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,98077,950000,28,0,1
4,2.25,2130,5337,2.0,0,0,3,7,2130,0,98019,389000,14,0,0
4,2.25,2550,7800,1.0,0,0,3,8,1580,970,98052,560000,47,0,0
5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,98006,1350000,16,0,1
4,2.25,2510,11585,2.0,0,0,4,8,2510,0,98040,799000,45,0,1
3,2.0,1410,9600,1.0,0,0,4,7,1410,0,98072,365500,31,0,0
3,2.0,1650,7352,1.0,0,0,3,7,1160,490,98058,252350,35,0,0
4,2.5,2120,13780,2.0,0,0,3,8,2120,0,98146,403950,21,0,0
4,1.5,2040,10726,1.0,0,0,3,7,1380,660,98177,385000,60,0,0
4,1.0,1550,7620,1.5,0,0,3,7,1550,0,98106,345000,57,0,0
3,2.75,1980,3128,2.0,0,0,4,9,1980,0,98008,490000,35,0,0
3,2.5,1600,26977,2.0,0,0,3,8,1600,0,98019,330000,9,0,0
4,2.75,3300,12090,2.0,0,0,3,8,3300,0,98004,927000,61,0,1
4,2.5,3840,16619,2.0,0,1,4,10,3840,0,98040,1120000,31,0,1
2,1.0,1220,10000,1.0,0,0,5,7,1220,0,98028,330000,65,0,0
5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,98008,530000,57,0,0
4,2.0,1940,25600,1.0,0,0,1,8,1940,0,98006,365000,52,0,0
3,2.5,2160,3000,1.5,0,0,3,7,1260,900,98118,378750,105,1,0
4,1.75,1530,8750,1.5,0,0,4,7,1530,0,98058,269900,46,0,0
3,3.5,1710,2096,2.0,0,0,3,8,1290,420,98122,557000,7,0,0
4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,98022,360000,40,0,0
2,1.0,940,5000,1.0,0,0,4,7,940,0,98117,352000,78,0,0
3,2.5,1750,22357,2.0,0,0,3,8,1750,0,98045,437000,21,0,0
4,2.5,1820,6753,2.0,0,0,3,7,1820,0,98038,322500,20,0,0
3,3.25,1510,2000,2.0,0,0,3,9,1330,180,98116,650000,13,0,1
3,2.0,1290,1213,3.0,0,0,3,8,1290,0,98103,450000,13,0,0
3,2.0,1570,5250,1.0,0,0,3,7,1570,0,98092,278500,17,0,0
4,2.5,1930,6957,2.0,0,0,3,8,1930,0,98055,364950,20,0,0
4,3.5,2840,40139,1.0,0,4,4,10,2840,0,98038,840000,28,0,1
3,2.5,1550,8134,2.0,0,0,3,7,1550,0,98031,268000,24,0,0
2,1.0,833,143947,1.0,0,0,3,5,833,0,98070,517534,8,0,0
3,2.5,2990,32239,2.0,0,0,4,8,2990,0,98077,632925,36,0,0
3,2.5,2000,7251,2.0,0,0,3,9,2000,0,98034,577500,19,0,0
4,1.5,2390,7480,1.5,0,2,3,7,2390,0,98178,339000,95,0,0
3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,98052,570000,47,0,0
4,1.75,2085,174240,1.0,0,0,3,7,1610,475,98024,563500,50,0,0
4,2.25,2200,9351,1.0,0,0,5,7,1290,910,98133,423000,53,0,0
3,2.25,1860,5028,2.0,0,0,3,8,1860,0,98019,355000,2,0,0
5,4.25,6070,171626,2.0,0,0,3,12,6070,0,98024,1550000,15,0,1
2,1.0,950,3960,1.0,0,0,3,7,950,0,98103,482000,73,0,0
3,1.75,1600,9135,1.0,0,0,5,7,1600,0,98006,625000,59,0,0
3,2.5,2250,11632,2.0,0,0,3,8,2250,0,98056,538000,26,0,0
3,2.5,2280,10255,2.0,0,0,4,8,2280,0,98058,380000,30,0,0
2,1.0,940,5120,1.0,0,0,3,7,940,0,98122,375000,105,0,0
3,2.5,1530,8500,1.0,0,0,5,7,1030,500,98038,245000,19,0,0
5,1.75,2190,27260,1.0,0,0,4,7,2190,0,98166,310000,67,1,0
3,2.0,2350,15021,1.0,0,0,4,8,1770,580,98004,1300000,39,0,1
4,2.0,1440,7680,1.0,0,0,3,7,1200,240,98034,397000,43,0,0
3,2.5,2200,4052,2.0,0,0,3,8,2200,0,98058,365000,10,0,0
4,3.0,2290,8250,2.0,0,0,3,9,2290,0,98042,328500,24,0,0
4,3.0,4040,19700,2.0,0,0,3,11,4040,0,98052,988000,27,0,1
4,2.5,2610,3277,1.5,0,0,5,8,1920,690,98103,1000000,92,0,1
3,2.5,1490,2138,2.0,0,0,3,7,1490,0,98055,237000,9,0,0
4,2.5,2450,5280,2.0,0,0,3,8,2450,0,98011,525000,11,0,0
4,2.5,1710,9627,1.0,0,0,3,9,1440,270,98006,749000,38,1,1
5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,98074,722500,31,0,1
3,2.5,3130,8750,2.0,0,0,3,10,3130,0,98052,843000,24,0,1
2,2.0,1270,1372,3.0,0,0,3,8,1270,0,98115,438000,14,0,0
3,1.75,2120,10875,1.0,0,2,3,8,1540,580,98146,578000,37,0,0
3,1.5,1670,8230,1.0,0,0,5,7,1670,0,98001,227950,60,0,0
3,2.25,2070,11576,2.0,0,0,3,7,2070,0,98001,196000,40,0,0
2,1.0,1420,5332,1.0,0,0,3,8,1070,350,98105,641000,61,0,0
3,1.5,1250,219978,1.0,0,0,4,6,1250,0,98038,350000,35,0,0
3,1.0,940,7980,1.0,0,0,4,7,940,0,98032,205000,54,0,0
3,1.75,1920,9102,1.0,0,0,3,7,1920,0,98072,400000,46,0,0
3,2.5,3545,9816,1.0,0,0,3,10,2610,935,98027,1030000,9,0,1
3,2.0,1260,5460,1.0,0,0,3,7,1260,0,98034,505000,43,0,0
5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,98034,475000,39,0,0
3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,98028,520000,37,0,0
3,4.5,3970,24920,2.0,0,2,3,10,3260,710,98034,1450000,38,1,1
3,1.75,1220,9732,1.0,0,0,3,7,1220,0,98011,333500,49,0,0
3,1.0,1400,10403,1.0,0,0,4,6,1400,0,98038,232000,39,0,0
3,2.75,2360,16117,1.0,0,0,4,8,1710,650,98006,691100,32,0,1
3,1.75,1870,9897,1.0,0,0,4,8,1870,0,98040,811000,54,0,1
3,2.5,2830,5802,2.0,0,0,3,9,2830,0,98028,551000,13,0,0
3,2.5,2260,3640,2.0,0,0,3,8,2260,0,98072,496500,21,0,0
3,3.0,1970,20978,2.0,1,3,4,9,1770,200,98070,705000,34,0,1
4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,98055,578000,48,0,0
3,1.75,1240,8659,1.0,0,0,5,7,1240,0,98042,255000,29,0,0
4,3.5,3450,7832,2.0,0,0,3,10,3450,0,98006,1050000,7,0,1
3,2.25,2570,8491,2.0,0,0,4,8,2570,0,98042,348000,26,0,0
3,2.0,1510,3413,2.0,0,0,3,7,1510,0,98031,230000,29,0,0
4,2.25,2390,11250,2.0,0,0,3,9,2390,0,98023,359500,26,0,0
3,1.0,980,7000,1.0,0,0,3,6,980,0,98133,330000,61,0,0
1,0.75,430,5050,1.0,0,0,2,4,430,0,98014,80000,102,0,0
3,1.75,1480,6360,1.0,0,0,3,7,1480,0,98133,465000,60,0,0
4,2.5,1850,7324,2.0,0,0,3,8,1850,0,98042,325000,17,0,0
3,2.0,2270,28025,1.0,0,0,4,7,1920,350,98168,340500,68,0,0
3,2.5,1810,5192,2.0,0,0,3,8,1810,0,98038,342500,22,0,0
2,2.0,1610,17600,2.0,0,0,3,6,1610,0,98178,290900,84,1,0
3,4.25,3840,6161,2.0,0,0,3,10,3840,0,98074,868700,15,0,1
4,2.75,4110,8400,2.0,0,1,3,9,3130,980,98125,1200000,86,1,1
4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,98074,1150000,14,0,1
4,2.75,3390,6298,2.0,0,0,3,9,3390,0,98074,859900,3,0,1
4,2.25,1890,3006,2.0,0,0,3,7,1890,0,98029,520000,11,0,0
3,2.5,1610,2527,2.0,0,2,3,9,1080,530,98118,460000,9,0,0
3,1.5,1050,4590,1.0,0,0,3,7,850,200,98115,438924,65,0,0
2,1.0,630,6550,1.0,0,0,3,5,630,0,98126,315000,97,0,0
4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,98033,590000,39,0,0
4,1.75,1700,8640,1.0,0,0,3,7,850,850,98006,378500,59,0,0
3,2.5,1950,8130,2.0,0,0,4,9,1950,0,98042,328500,24,0,0
3,3.0,2990,9773,2.0,0,0,4,8,2990,0,98005,849950,42,0,1
3,1.5,1350,6000,1.0,0,2,3,7,900,450,98136,525000,64,0,0
4,3.25,4860,181319,2.5,0,0,3,9,4860,0,98074,1390000,22,0,1
4,2.5,2160,7725,1.0,0,0,4,8,1460,700,98023,295000,37,0,0
6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,98006,1070000,16,0,1
2,2.0,890,5000,1.0,0,0,3,6,890,0,98118,207950,97,0,0
4,2.75,2810,7302,2.0,0,0,3,9,2810,0,98075,699900,12,0,1
5,2.5,3400,9500,2.0,0,1,4,8,3400,0,98027,1280000,38,0,1
4,1.5,1580,7350,1.0,0,0,4,7,960,620,98052,452000,51,0,0
3,2.0,1680,5036,1.0,0,1,4,7,1680,0,98055,370000,28,0,0
3,1.75,1300,11230,1.0,0,0,5,7,1300,0,98042,232000,47,0,0
5,2.5,2820,14062,2.0,0,0,4,7,2380,440,98034,669950,54,0,1
3,2.0,1510,6710,1.0,0,0,3,7,1070,440,98034,397500,42,0,0
2,2.5,1230,1391,2.0,0,0,3,8,870,360,98112,490000,10,0,0
4,2.0,2110,4140,2.0,0,0,3,9,1710,400,98116,725000,90,1,1
3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,98032,299000,56,0,0
2,1.5,1490,5750,1.5,0,0,4,7,1190,300,98116,625000,114,0,0
3,2.5,2120,4500,2.0,0,0,3,7,2120,0,98065,437500,14,0,0
4,2.5,3180,5438,2.0,0,0,3,9,3180,0,98065,650000,12,0,1
2,1.0,1490,3825,1.0,0,0,3,7,860,630,98117,475000,85,0,0
3,2.0,1930,11947,1.0,0,0,4,8,1930,0,98042,342000,48,0,0
4,2.5,2770,7800,2.0,0,0,3,10,2770,0,98033,1200000,15,0,1
3,1.5,1670,11610,1.0,0,0,4,7,1670,0,98055,280000,52,0,0
2,1.75,1330,7200,1.0,0,0,3,7,1330,0,98188,240000,21,0,0
3,1.0,1210,3328,1.5,0,0,4,7,1210,0,98107,529000,90,0,0
3,1.0,1190,5100,1.0,0,0,4,7,1030,160,98136,442000,74,0,0
2,1.0,1540,6872,1.0,0,0,4,7,820,720,98119,615000,68,0,0
4,3.75,4030,10800,2.0,0,0,3,10,4030,0,98033,1490000,8,0,1
4,1.75,2430,7559,1.0,0,0,4,8,1580,850,98052,585000,34,0,0
4,2.5,2600,7787,2.0,0,0,3,8,2600,0,98059,480000,10,0,0
5,3.5,4410,57063,2.0,0,0,4,9,4410,0,98053,1100000,24,0,1
4,1.0,1330,8184,1.5,0,0,3,7,1330,0,98133,290000,65,0,0
3,1.75,1900,5000,1.0,0,0,5,7,950,950,98116,615000,63,0,0
2,1.0,1100,7680,1.0,0,0,4,7,1100,0,98133,300000,65,0,0
3,1.0,1980,39150,1.5,0,0,3,6,1580,400,98030,308000,82,0,0
3,2.5,2400,7745,2.0,0,0,3,9,2400,0,98033,750000,14,0,1
4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,98112,2250000,98,0,1
4,3.25,3180,194278,2.0,0,0,3,10,3180,0,98059,890000,9,0,1
3,1.0,1190,7560,1.0,0,0,5,6,1190,0,98058,288000,57,0,0
2,1.0,630,6000,1.0,0,0,3,6,630,0,98178,190000,71,1,0
5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,98133,515000,10,0,0
4,1.5,1690,11054,1.0,0,0,4,5,1690,0,98055,235000,84,0,0
2,1.0,940,5000,1.0,0,0,3,6,940,0,98126,275000,63,0,0
2,2.0,1240,9119,1.0,0,0,4,7,1240,0,98004,727500,62,0,1
4,2.5,3040,6587,2.0,0,0,3,7,3040,0,98053,650000,11,0,1
6,5.0,6050,230652,2.0,0,3,3,11,6050,0,98024,1600000,13,0,1
4,1.0,1590,7085,1.5,0,0,3,6,1590,0,98125,365000,70,0,0
3,1.75,2500,36947,1.0,0,0,3,9,2500,0,98052,662000,30,0,1
3,2.5,1780,7848,1.0,0,0,3,7,1320,460,98038,270500,37,0,0
2,1.5,1360,1898,2.0,0,0,3,7,1360,0,98092,200000,37,0,0
4,3.25,4740,76230,2.0,0,0,3,10,4740,0,98075,970000,28,0,1
3,1.5,1010,9600,1.0,0,0,4,7,1010,0,98198,160000,52,0,0
3,1.0,1040,7405,1.0,0,0,4,6,1040,0,98010,204000,44,0,0
3,2.25,1610,6655,2.0,0,0,4,7,1610,0,98058,358000,30,0,0
4,1.75,1570,8268,1.0,0,0,3,7,1570,0,98011,452000,36,0,0
2,2.0,1510,4000,1.0,0,0,4,7,1010,500,98103,595000,114,0,0
3,2.0,1360,6082,1.0,0,0,3,7,1360,0,98042,249000,21,0,0
4,2.5,1970,5106,2.0,0,0,3,8,1970,0,98055,346900,16,0,0
3,2.5,5403,24069,2.0,1,4,4,12,5403,0,98166,2130000,39,0,1
4,2.5,1560,4350,2.0,0,0,3,7,1560,0,98056,280000,11,0,0
4,1.75,2320,12000,1.0,0,0,4,8,2270,50,98032,318888,41,0,0
3,2.25,2120,40518,1.0,0,0,3,8,2120,0,98075,530000,47,0,0
3,2.25,2120,18500,2.0,0,0,4,8,2120,0,98031,375000,31,0,0
4,2.5,3350,29242,2.0,0,0,3,11,3350,0,98052,910000,27,0,1
4,2.5,2380,9614,2.0,0,0,4,10,2380,0,98006,782000,23,0,1
2,2.0,1070,649,2.0,0,0,3,9,720,350,98106,259950,7,0,0
4,2.75,2300,18360,1.0,0,0,4,7,1560,740,98058,315000,35,0,0
2,1.0,1320,8865,1.0,0,0,4,6,1320,0,98168,215000,71,0,0
3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,98040,705000,68,0,1
3,3.0,4380,6320,2.0,0,3,5,10,3580,800,98199,1450000,62,0,1
3,1.75,1790,9813,2.0,0,0,3,7,1790,0,98155,451000,66,0,0
2,1.0,750,8125,1.0,0,0,4,6,750,0,98055,261000,71,0,0
3,1.5,1300,8280,1.0,0,0,5,7,1300,0,98028,396000,58,0,0
4,2.5,2990,29170,2.0,0,3,3,9,2990,0,98059,725000,15,0,1
7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,98040,1950000,49,1,1
4,1.0,1400,7242,1.5,0,0,3,7,1400,0,98188,238000,55,0,0
6,1.75,2750,9563,2.0,0,0,4,8,2750,0,98052,750000,42,0,1
4,2.5,2050,10271,2.0,0,0,3,7,2050,0,98042,331500,16,0,0
4,3.0,2230,108900,1.0,0,0,3,7,1410,820,98065,460000,36,0,0
4,2.25,2340,217014,1.0,0,0,4,8,2340,0,98092,404950,32,0,0
3,2.5,2870,5163,2.0,0,0,3,9,2870,0,98103,880000,0,0,1
4,2.5,4120,22370,2.0,0,0,3,10,4120,0,98074,863000,17,0,1
3,1.75,2080,9162,1.0,0,0,3,7,1370,710,98005,638700,54,0,0
3,2.5,1840,5680,2.0,0,0,3,7,1840,0,98053,435000,6,0,0
3,1.0,1180,5350,1.5,0,0,4,6,1180,0,98178,260000,55,0,0
5,2.75,2160,4000,1.5,0,0,5,7,1530,630,98105,671500,87,0,1
3,1.0,1180,3400,1.5,0,0,3,8,1180,0,98109,610000,107,0,0
2,0.75,1160,15029,1.0,0,0,4,6,870,290,98014,405000,77,0,0
4,2.5,1830,5612,2.0,0,0,3,7,1830,0,98038,338900,11,0,0
4,4.0,3200,7708,2.0,0,0,3,10,3200,0,98075,720000,11,0,1
5,3.0,2560,5445,1.5,0,0,4,7,1760,800,98108,442000,88,0,0
5,2.75,2550,5040,1.5,0,0,5,8,2550,0,98122,650000,112,0,1
3,1.75,1330,9917,1.0,0,0,3,7,1040,290,98058,263500,34,0,0
2,1.0,1220,75794,1.0,0,0,4,7,1220,0,98038,300000,51,0,0
3,2.5,1805,3402,2.0,0,0,3,7,1805,0,98002,266000,5,0,0
4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,98077,930000,5,0,1
4,2.5,2320,5493,2.0,0,0,3,8,2320,0,98028,530000,11,0,0
3,1.0,1384,8960,1.0,0,0,4,6,1384,0,98023,180000,49,0,0
3,2.5,2720,6439,2.0,0,0,3,9,2720,0,98065,619000,9,0,0
3,1.5,1820,10608,1.0,0,0,4,7,1820,0,98003,264000,52,0,0
2,2.25,2130,4920,1.5,0,4,4,7,1530,600,98116,730000,73,0,1
4,2.25,2060,10070,2.0,0,0,3,7,2060,0,98034,439000,39,0,0
4,1.75,1420,7500,1.0,0,0,4,7,1080,340,98031,268500,33,0,0
3,1.75,1510,15744,1.0,0,0,3,7,1510,0,98045,330000,29,0,0
3,2.5,2160,4000,1.5,0,0,3,8,1960,200,98122,640000,111,1,0
3,2.5,3180,12600,2.0,0,0,4,11,3180,0,98074,900000,36,0,1
3,2.25,2110,13300,2.0,0,0,4,8,2110,0,98038,370000,29,0,0
3,2.0,2060,2900,1.5,0,0,5,8,1330,730,98144,685000,84,0,1
3,1.5,1830,217800,1.0,0,0,3,7,1010,820,98053,505000,33,0,0
3,1.75,1820,32666,1.0,0,0,4,7,1820,0,98022,265000,48,0,0
3,2.5,1610,2937,2.0,0,0,3,8,1610,0,98055,290000,9,0,0
4,2.5,1780,3600,2.0,0,0,3,7,1780,0,98038,296000,8,0,0
4,2.5,1840,9611,2.0,0,0,3,7,1840,0,98178,360000,19,0,0
3,1.75,1460,10584,1.0,0,0,3,7,990,470,98168,240500,17,0,0
2,2.5,1400,2958,2.0,0,0,3,8,1400,0,98126,372500,7,0,0
3,2.5,3370,14402,2.0,0,2,3,9,3370,0,98045,595000,10,0,0
4,3.0,3590,8249,2.0,0,0,3,9,3590,0,98023,515000,17,0,0
4,2.25,3200,15367,2.0,0,0,4,9,3200,0,98040,1220000,52,0,1
2,1.75,1670,6460,1.0,0,0,3,8,1670,0,98053,507000,10,0,0
4,2.0,2420,31465,1.0,0,0,3,9,2420,0,98092,399950,31,0,0
3,1.75,1430,10816,2.0,0,0,3,7,1430,0,98010,185000,20,0,0
3,1.75,1440,7070,1.0,0,0,3,7,1440,0,98052,460000,34,0,0
3,2.25,1450,4789,2.0,0,0,3,7,1450,0,98029,435500,30,0,0
4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,98188,469000,49,0,0
2,3.0,1270,1175,2.0,0,0,3,8,1110,160,98103,531000,14,0,0
2,1.0,940,6804,1.0,0,0,3,7,940,0,98177,443500,66,0,0
3,2.0,1670,6824,1.0,0,0,3,7,1300,370,98042,223000,24,0,0
4,3.5,3100,15842,2.0,0,0,3,8,2400,700,98028,590000,19,0,0
2,2.5,1100,1760,3.0,0,0,3,7,1100,0,98103,340000,17,0,0
3,2.0,1870,3388,1.0,0,0,4,8,1230,640,98199,650000,89,0,1
3,2.5,1930,5080,2.0,0,0,4,8,1930,0,98029,533600,24,0,0
3,2.75,2540,4694,2.0,0,0,3,9,2540,0,98074,695000,9,0,1
3,1.75,1280,7524,1.5,0,0,4,7,1280,0,98031,242000,26,0,0
3,2.25,1820,8814,1.0,0,0,3,7,1280,540,98125,425000,48,0,0
3,2.25,1490,9414,2.0,0,0,3,7,1490,0,98052,525000,34,0,0
3,2.5,1880,5502,2.0,0,0,3,8,1880,0,98029,485000,26,0,0
3,1.0,1250,9775,1.0,0,0,3,7,1250,0,98045,175000,44,0,0
3,2.0,1440,7210,1.0,0,0,3,8,1440,0,98092,210000,31,0,0
3,2.5,1920,7415,2.0,0,0,3,7,1920,0,98031,260000,26,0,0
3,2.5,2060,5750,1.0,0,0,3,7,1330,730,98116,577000,38,0,0
3,1.5,1210,10588,1.0,0,0,4,7,1210,0,98002,200000,56,0,0
2,1.75,1760,5000,1.0,0,0,4,7,940,820,98117,605000,88,0,0
3,1.0,990,6750,1.0,0,0,4,6,990,0,98133,325000,67,0,0
3,1.0,960,6400,1.0,0,0,4,6,820,140,98178,289500,70,0,0
3,2.5,1660,1458,3.0,0,0,3,9,1660,0,98144,559950,0,0,0
3,1.75,1900,9375,1.0,0,1,4,8,1330,570,98115,1040000,74,0,1
3,2.25,1270,2790,1.0,0,0,3,7,990,280,98199,543500,44,0,0
4,2.25,3250,34293,2.0,0,0,4,9,3250,0,98042,480000,31,0,0
3,1.0,960,9633,1.0,0,0,5,6,960,0,98022,218000,32,0,0
2,1.75,1330,6000,1.0,0,0,4,7,960,370,98199,565000,100,1,0
3,1.75,2080,7700,1.0,0,0,5,7,1600,480,98056,426700,46,0,0
3,2.5,2690,11575,1.0,0,3,3,8,2130,560,98028,650000,57,0,1
2,1.0,890,3060,1.0,0,0,3,7,770,120,98105,542000,104,0,0
3,1.75,1070,8000,1.0,0,0,3,7,1070,0,98052,415000,37,0,0
3,1.0,1200,8316,1.0,0,0,4,6,1200,0,98002,214000,61,0,0
3,1.5,1360,8910,2.0,0,0,5,7,1360,0,98188,245000,66,0,0
3,2.0,2050,13303,1.0,0,0,3,8,2050,0,98003,314500,21,0,0
3,1.5,3000,5750,2.0,0,0,5,9,2000,1000,98116,1120000,91,0,1
2,2.0,1300,3850,1.0,0,0,3,7,800,500,98136,378000,52,0,0
4,2.5,2250,9091,1.0,0,0,3,7,1340,910,98001,305000,32,0,0
5,2.75,3740,6750,1.0,0,0,4,8,1980,1760,98028,595000,37,0,0
3,2.5,1660,1091,3.0,0,1,3,9,1530,130,98116,729500,0,0,1
3,2.5,2360,6699,2.0,0,0,3,7,2360,0,98065,430000,11,0,0
3,1.75,1760,6500,1.0,0,0,3,7,1150,610,98038,240000,28,0,0
3,1.75,1680,6200,1.5,0,0,3,7,1680,0,98136,545000,99,0,0
3,1.75,1320,2500,1.0,0,0,3,7,870,450,98105,530000,96,0,0
1,1.0,870,26326,1.0,0,0,3,6,870,0,98198,157000,75,0,0
4,1.0,1260,7645,1.5,0,0,3,6,1260,0,98146,425000,90,0,0
3,1.0,1000,6020,1.0,0,0,3,6,1000,0,98166,220000,70,0,0
4,1.75,2020,36400,1.0,0,0,4,8,1550,470,98077,521000,38,0,0
3,1.0,1920,6862,1.0,0,2,3,7,1120,800,98118,325000,62,0,0
3,2.0,2150,5400,1.5,0,0,4,7,1380,770,98126,597500,104,0,0
3,2.5,1470,3976,2.0,0,0,3,7,1470,0,98065,337000,15,0,0
3,2.5,3180,10492,2.0,0,2,3,10,3180,0,98052,1000000,24,0,1
3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,98034,3070000,57,0,1
3,1.0,990,6000,1.0,0,0,3,6,990,0,98105,495000,71,0,0
4,3.5,2770,3330,2.0,0,0,3,8,1970,800,98052,748000,14,0,1
3,1.5,1250,8710,1.0,0,0,4,7,1250,0,98004,888000,61,0,1
3,1.75,1140,22267,1.0,0,0,3,7,1140,0,98045,269900,29,0,0
4,2.5,2250,14440,1.0,0,0,3,7,1550,700,98027,496500,47,0,0
3,2.5,1640,5097,2.0,0,0,3,7,1640,0,98155,475000,46,0,0
3,1.5,1255,1374,3.0,0,0,3,7,1255,0,98125,312000,10,0,0
3,1.0,1290,12231,1.0,0,0,3,7,1290,0,98072,323000,38,0,0
3,1.75,1300,9079,1.0,0,0,3,7,1300,0,98059,331000,28,0,0
3,1.5,1220,1086,3.0,0,0,3,8,1220,0,98133,306000,7,0,0
4,2.5,2630,4000,3.0,0,0,3,8,2630,0,98117,655000,12,0,1
3,1.5,1950,15954,1.0,0,0,4,8,1950,0,98003,290000,55,0,0
4,3.25,3160,5000,2.0,0,0,5,9,2360,800,98105,1250000,49,0,1
3,1.75,1550,4708,1.0,0,0,4,7,860,690,98115,460000,65,0,0
4,2.5,1700,6380,1.0,0,0,4,7,850,850,98115,435000,74,0,0
4,2.75,2510,11880,1.0,0,0,5,8,1630,880,98006,664000,37,0,1
4,1.75,1800,4180,2.0,0,3,4,8,1800,0,98102,865000,93,0,1
3,1.75,1800,18000,1.0,0,0,3,8,1200,600,98058,385000,46,0,0
3,2.25,1870,9315,1.0,0,0,3,7,1350,520,98034,497000,39,0,0
